impl,phase,n,gamma,threads,trial,ms,seed,offset,seed_index,key_mode,fastrange_mode
better-mphf-auto,build,32768,0.000000,1,1,0.454150,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,32768,0.000000,1,2,0.401550,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,32768,0.000000,1,3,0.377710,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,32768,0.000000,1,4,0.344690,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,32768,0.000000,1,5,0.334730,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,32768,0.000000,1,6,0.340590,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,32768,0.000000,1,0,0.728360,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,32768,0.000000,1,1,0.714900,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,32768,0.000000,1,2,0.709880,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,32768,0.000000,1,3,0.702960,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,32768,0.000000,1,4,0.696120,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,65536,0.000000,1,0,1.079300,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,65536,0.000000,1,1,1.103100,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,65536,0.000000,1,2,1.075080,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,65536,0.000000,1,3,1.082710,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,65536,0.000000,1,4,1.082440,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,65536,0.000000,1,5,1.088900,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,65536,0.000000,1,6,1.081820,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,65536,0.000000,1,0,1.442450,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,65536,0.000000,1,1,1.444280,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,65536,0.000000,1,2,1.434880,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,65536,0.000000,1,3,1.438000,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,65536,0.000000,1,4,1.428990,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,131072,0.000000,1,0,1.703710,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,131072,0.000000,1,1,1.687770,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,131072,0.000000,1,2,1.775900,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,131072,0.000000,1,3,1.948829,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,131072,0.000000,1,4,1.978740,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,131072,0.000000,1,5,1.920970,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,131072,0.000000,1,6,1.886520,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,131072,0.000000,1,0,4.029800,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,131072,0.000000,1,1,3.842880,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,131072,0.000000,1,2,3.833540,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,131072,0.000000,1,3,3.799900,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,131072,0.000000,1,4,3.417590,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,262144,0.000000,1,0,9.002050,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,262144,0.000000,1,1,8.943539,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,262144,0.000000,1,2,7.550520,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,262144,0.000000,1,3,7.586079,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,262144,0.000000,1,4,6.545020,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,262144,0.000000,1,5,3.719410,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,262144,0.000000,1,6,3.682710,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,262144,0.000000,1,0,6.029930,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,262144,0.000000,1,1,6.026460,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,262144,0.000000,1,2,6.013280,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,262144,0.000000,1,3,6.032440,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,lookup,262144,0.000000,1,4,6.013009,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,524288,0.000000,1,0,7.525389,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,524288,0.000000,1,1,7.635619,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,524288,0.000000,1,2,7.534400,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,524288,0.000000,1,3,7.533319,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf-auto,build,524288,0.000000,1,4,7.575400,4870315401550313391,11131921045574106320,0,multiplicative,mul64
