impl,phase,n,gamma,threads,trial,ms,seed,offset,seed_index,key_mode,fastrange_mode
bbhash-cpp,space_bits_per_key,524288,1.500000,1,0,3.297729,4870315401550313391,11131921045574106320,0,multiplicative,na
better-mphf,space_bits,524288,1.500000,1,0,1735808.000000,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,space_bits_per_key,524288,1.500000,1,0,3.310791,4870315401550313391,11131921045574106320,0,multiplicative,mul64
bbhash-cpp,space_bits,1048576,1.500000,1,0,3451968.000000,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,space_bits_per_key,1048576,1.500000,1,0,3.292053,4870315401550313391,11131921045574106320,0,multiplicative,na
better-mphf,space_bits,1048576,1.500000,1,0,3454592.000000,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,space_bits_per_key,1048576,1.500000,1,0,3.294556,4870315401550313391,11131921045574106320,0,multiplicative,mul64
bbhash-cpp,space_bits,2097152,1.500000,1,0,6898304.000000,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,space_bits_per_key,2097152,1.500000,1,0,3.289368,4870315401550313391,11131921045574106320,0,multiplicative,na
better-mphf,space_bits,2097152,1.500000,1,0,6901952.000000,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,space_bits_per_key,2097152,1.500000,1,0,3.291107,4870315401550313391,11131921045574106320,0,multiplicative,mul64
bbhash-cpp,space_bits,512,1.650000,1,0,7808.000000,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,space_bits_per_key,512,1.650000,1,0,15.250000,4870315401550313391,11131921045574106320,0,multiplicative,na
better-mphf,space_bits,512,1.650000,1,0,6272.000000,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,space_bits_per_key,512,1.650000,1,0,12.250000,4870315401550313391,11131921045574106320,0,multiplicative,mul64
bbhash-cpp,space_bits,1024,1.650000,1,0,9536.000000,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,space_bits_per_key,1024,1.650000,1,0,9.312500,4870315401550313391,11131921045574106320,0,multiplicative,na
better-mphf,space_bits,1024,1.650000,1,0,8000.000000,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,space_bits_per_key,1024,1.650000,1,0,7.812500,4870315401550313391,11131921045574106320,0,multiplicative,mul64
bbhash-cpp,space_bits,2048,1.650000,1,0,12928.000000,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,space_bits_per_key,2048,1.650000,1,0,6.312500,4870315401550313391,11131921045574106320,0,multiplicative,na
better-mphf,space_bits,2048,1.650000,1,0,14272.000000,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,space_bits_per_key,2048,1.650000,1,0,6.968750,4870315401550313391,11131921045574106320,0,multiplicative,mul64
bbhash-cpp,space_bits,4096,1.650000,1,0,19840.000000,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,space_bits_per_key,4096,1.650000,1,0,4.843750,4870315401550313391,11131921045574106320,0,multiplicative,na
better-mphf,space_bits,4096,1.650000,1,0,21184.000000,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,space_bits_per_key,4096,1.650000,1,0,5.171875,4870315401550313391,11131921045574106320,0,multiplicative,mul64
bbhash-cpp,space_bits,8192,1.650000,1,0,33728.000000,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,space_bits_per_key,8192,1.650000,1,0,4.117188,4870315401550313391,11131921045574106320,0,multiplicative,na
better-mphf,space_bits,8192,1.650000,1,0,35008.000000,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,space_bits_per_key,8192,1.650000,1,0,4.273438,4870315401550313391,11131921045574106320,0,multiplicative,mul64
bbhash-cpp,space_bits,16384,1.650000,1,0,61696.000000,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,space_bits_per_key,16384,1.650000,1,0,3.765625,4870315401550313391,11131921045574106320,0,multiplicative,na
better-mphf,space_bits,16384,1.650000,1,0,62656.000000,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,space_bits_per_key,16384,1.650000,1,0,3.824219,4870315401550313391,11131921045574106320,0,multiplicative,mul64
