impl,phase,n,gamma,threads,trial,ms,seed,offset,seed_index,key_mode,fastrange_mode
bbhash-cpp,lookup,4096,1.150000,1,0,0.358520,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,4096,1.150000,1,1,0.251489,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,4096,1.150000,1,2,0.203780,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,4096,1.150000,1,3,0.189709,4870315401550313391,11131921045574106320,0,multiplicative,na
bbhash-cpp,lookup,4096,1.150000,1,4,0.196870,4870315401550313391,11131921045574106320,0,multiplicative,na
better-mphf,build,4096,1.150000,1,0,0.130730,4870315401550313391,11131921045574106320,0,multiplicative,low32
better-mphf,build,4096,1.150000,1,1,0.116920,4870315401550313391,11131921045574106320,0,multiplicative,low32
better-mphf,build,4096,1.150000,1,2,0.114130,4870315401550313391,11131921045574106320,0,multiplicative,low32
better-mphf,build,4096,1.150000,1,3,0.118650,4870315401550313391,11131921045574106320,0,multiplicative,low32
better-mphf,build,4096,1.150000,1,4,0.113390,4870315401550313391,11131921045574106320,0,multiplicative,low32
better-mphf,build,4096,1.150000,1,5,0.113640,4870315401550313391,11131921045574106320,0,multiplicative,low32
better-mphf,build,4096,1.150000,1,6,0.121790,4870315401550313391,11131921045574106320,0,multiplicative,low32
better-mphf,lookup,4096,1.150000,1,0,0.246980,4870315401550313391,11131921045574106320,0,multiplicative,low32
better-mphf,lookup,4096,1.150000,1,1,0.239299,4870315401550313391,11131921045574106320,0,multiplicative,low32
better-mphf,lookup,4096,1.150000,1,2,0.156909,4870315401550313391,11131921045574106320,0,multiplicative,low32
better-mphf,lookup,4096,1.150000,1,3,0.140679,4870315401550313391,11131921045574106320,0,multiplicative,low32
better-mphf,lookup,4096,1.150000,1,4,0.127560,4870315401550313391,11131921045574106320,0,multiplicative,low32
better-mphf,build,4096,1.150000,1,0,0.192200,4870315401550313391,11131921045574106320,0,multiplicative,high32
better-mphf,build,4096,1.150000,1,1,0.174879,4870315401550313391,11131921045574106320,0,multiplicative,high32
better-mphf,build,4096,1.150000,1,2,0.177571,4870315401550313391,11131921045574106320,0,multiplicative,high32
better-mphf,build,4096,1.150000,1,3,0.172179,4870315401550313391,11131921045574106320,0,multiplicative,high32
better-mphf,build,4096,1.150000,1,4,0.166300,4870315401550313391,11131921045574106320,0,multiplicative,high32
better-mphf,build,4096,1.150000,1,5,0.166760,4870315401550313391,11131921045574106320,0,multiplicative,high32
better-mphf,build,4096,1.150000,1,6,0.165670,4870315401550313391,11131921045574106320,0,multiplicative,high32
better-mphf,lookup,4096,1.150000,1,0,0.281100,4870315401550313391,11131921045574106320,0,multiplicative,high32
better-mphf,lookup,4096,1.150000,1,1,0.277100,4870315401550313391,11131921045574106320,0,multiplicative,high32
better-mphf,lookup,4096,1.150000,1,2,0.181070,4870315401550313391,11131921045574106320,0,multiplicative,high32
better-mphf,lookup,4096,1.150000,1,3,0.139369,4870315401550313391,11131921045574106320,0,multiplicative,high32
better-mphf,lookup,4096,1.150000,1,4,0.142340,4870315401550313391,11131921045574106320,0,multiplicative,high32
better-mphf,build,4096,1.150000,1,0,0.171280,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,4096,1.150000,1,1,0.141551,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,4096,1.150000,1,2,0.137311,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,4096,1.150000,1,3,0.140600,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,4096,1.150000,1,4,0.134389,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,4096,1.150000,1,5,0.134060,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,build,4096,1.150000,1,6,0.133840,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,4096,1.150000,1,0,0.246860,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,4096,1.150000,1,1,0.237920,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,4096,1.150000,1,2,0.156170,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,4096,1.150000,1,3,0.132420,4870315401550313391,11131921045574106320,0,multiplicative,mul64
better-mphf,lookup,4096,1.150000,1,4,0.136950,4870315401550313391,11131921045574106320,0,multiplicative,mul64
boomphf-rust,build,8192,1.150000,1,0,0.558710,4870315401550313391,11131921045574106320,0,multiplicative,na
